Sentiment (actual),Sentiment (predicted),confidence,text
negative,neutral,0.691614326900892,"Have never had such poor customer service at  <ATSIGN> Apple before <EXCLAMATIONMARK>  What happened <QUESTIONMARK>   <OPENPAREN>  <ATSIGN>  Apple Store w <FORWARDSLASH>  2 others <CLOSEPAREN>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> GKlXMUi6"
negative,neutral,0.5245122501630352," <ATSIGN> Apple your service experience is really fucking slipping  <OPENPAREN> except for cute <COMMA>  eyelash batting girlies <CLOSEPAREN>  <PERIOD>   <OPENPAREN>  <ATSIGN>  Apple Store <CLOSEPAREN>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> dOHDEnMg"
negative,negative,0.4639492435616764,"Had ma Ipas not 24 hours an I jailbroke it <PERIOD>  <PERIOD>  <PERIOD> now its SHAGGED itunes won't letme restore it  <ATSIGN> apple SYM <EXCLAMATIONMARK>  <EXCLAMATIONMARK>  <EXCLAMATIONMARK>  <EXCLAMATIONMARK> "
negative,negative,0.4639492435616764," <ATSIGN> hailfire101  <ATSIGN> Irvysan They are <PERIOD>  <PERIOD>  <PERIOD>  then  <ATSIGN> apple happened and snatched Siri so they could be douchebags and say 'it's ours <EXCLAMATIONMARK> '"
negative,negative,0.5112027619818986,"What was  <ATSIGN> apple thinking making  <NUMBERSIGN> Siri totally dependent on a network connection <QUESTIONMARK>  Siri  <PLUSSIGN>   <ATSIGN> ATT = utter frustration <PERIOD> "
negative,neutral,0.4123075836790509,"Wow the Genius Bar Reservation Line  <ATSIGN> Apple is ridic right now  <DASH>  ___ <DASH>  I am not amused <PERIOD>   <NUMBERSIGN> ugh"
negative,irrelevant,0.4928319826689406,"Where is my iPhone <EXCLAMATIONMARK>  <QUESTIONMARK>  <EXCLAMATIONMARK>  <QUESTIONMARK>  <EXCLAMATIONMARK>  <QUESTIONMARK>  <EXCLAMATIONMARK> "
negative,negative,0.6267136401899375," <ATSIGN> apple battery life suck on iOS 5"
negative,neutral,0.6718124419039133," <ATSIGN> apple I committed to your cloud storage iDisk and now it's raining  <COLON>  <DASH>  <OPENPAREN>  so soon no more iDisk <PERIOD>   Any plans for a new service for storage <QUESTIONMARK> "
negative,negative,0.5805937124656722,"Hey  <ATSIGN> apple why can't I share a reminder list from my iPhone <QUESTIONMARK> "
negative,negative,0.3730226223726289,"Apparently fuzzball crashes on  <NUMBERSIGN> iOS5 <PERIOD>  Congratulations  <ATSIGN> apple on another incompatible upgrade"
negative,negative,0.3907798558167694,"could  <ATSIGN> apple lion please integrate vertical spaces in mission control <PERIOD>  this horizontal business is making me nauseous"
negative,negative,0.607353362270472,"GAH <PERIOD>   <ATSIGN> apple iOS 5 opens text messages painfully slow <COMMA>  on top of 3 restore attempts 2 succeed <PERIOD>  Early adopterness gets better of me <PERIOD> "
negative,negative,0.47234368769642854,"Dear  <ATSIGN> apple <COLON>  Why did all my PDFs and ePub files disappear from ibooks in my iPhone post ios5 upgrade <QUESTIONMARK>  This hurts <PERIOD>   <NUMBERSIGN> 3GS  <NUMBERSIGN> needsomethingtoread"
negative,irrelevant,0.675231105980074,"“ <ATSIGN> CBM <COLON>  Lies  <ATSIGN> apple <PERIOD>  the battery on this new iPhone4S is definitely not any better <PERIOD> ”  <AMPERSAND> lt <SEMICOLON>  <AMPERSAND> lt <SEMICOLON>  check Settings <COLON>  8 times more App usage in iOS 5"
negative,neutral,0.7283577316901926,"As a huge podcast fan  <DASH>  I really feel like  <ATSIGN> Apple dropped the ball on this one <PERIOD>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> wvzPrbCI via  <ATSIGN> Carrypad"
negative,neutral,0.6000947399086454,"I don't really like Siri's voice <PERIOD>  Perhaps  <ATSIGN> apple can get Star Wars voices just like  <ATSIGN> garmin http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> pSUJg9pN"
negative,neutral,0.49001346394734213,"“ <ATSIGN> carlton858 <COLON>  I really hate dealing with the brain dead people at the  <ATSIGN> apple store <PERIOD>  For such good products <COMMA>  customer service sucks <PERIOD> ” in NZ <QUESTIONMARK> "
negative,negative,0.6342741878123096,"I really hate dealing with the brain dead people at the  <ATSIGN> apple store <PERIOD>  For such good products <COMMA>  customer service sucks <PERIOD> "
negative,negative,0.9276275204482338,"You can make photo albums in the Photos app with iOS 5 <COMMA>  but can't password protect them <QUESTIONMARK>  Um <PERIOD>  <PERIOD>  <PERIOD>   <ATSIGN> apple <COMMA>  fix that <PERIOD>  Quickly <PERIOD> "
negative,neutral,0.6721930378777394,"Anyone else seeing missing signal bars on their  <NUMBERSIGN> iPhone 3GS with an upgrade to  <NUMBERSIGN> iOS5 <QUESTIONMARK>  cc <FORWARDSLASH>   <ATSIGN> applecanada  <ATSIGN> apple  <ATSIGN> forstall"
negative,neutral,0.6239128838520888,"RT  <ATSIGN> CBM <COLON>  Lies  <ATSIGN> apple <PERIOD>  the battery on this new iPhone4S is definitely not any better <PERIOD> "
negative,negative,0.5058641909629054,"Updating to IOS5 with my regular iphone4 just made it slower and messed up <PERIOD>  <PERIOD>   <ATSIGN> apple give me a free 4S and we can call it even <COMMA>  thanks"
negative,negative,0.41334673675923406," <ATSIGN> apple If you want to know what customers think dont send updates with the"
negative,irrelevant,0.4421845700965488,"Every time I try the voice control on my iPod Touch to send an iMessage <COMMA>  it starts playing"
negative,neutral,0.40694563443338794,"should be studying <FORWARDSLASH>  doing work but no I'm hold with  <ATSIGN> apple HURRY THE FUCK UP <EXCLAMATIONMARK>   <NUMBERSIGN> nopatience"
negative,negative,0.6647751049993671,"Ok Hindi keyboard in  <NUMBERSIGN> iOS5 is something to cheer about <PERIOD>   But  <ATSIGN> apple  what about  support for 20 <PLUSSIGN>  missing Indian languages <EXCLAMATIONMARK>  <QUESTIONMARK>   <NUMBERSIGN> FAIL"
negative,neutral,0.888118888500641,"RT  <ATSIGN> ScottDugas <COLON>  Warning <COLON>  if iphone apps spontaneously loose data <COMMA>  it might not be the app's fault  <DASH>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> 1SEsvWwm  <NUMBERSIGN> ios5downgrade   <PERIOD>  <PERIOD>  <PERIOD> "
negative,negative,0.4639492435616764," <ATSIGN> betweensundays Ah <EXCLAMATIONMARK>  Yeah <PERIOD>  <PERIOD>  <PERIOD> should be an option <PERIOD>  <PERIOD>  <PERIOD> hopefully  <ATSIGN> apple figures that out <PERIOD>  Thx"
negative,irrelevant,0.6559166369588528,""
negative,neutral,0.5383750884778095," <ATSIGN> Apple unhappy again with service <FORWARDSLASH> product quality <PERIOD>  Won't buy  <ATSIGN> Apple again <PERIOD> "
negative,negative,0.3907798558167694,"Lies  <ATSIGN> apple <PERIOD>  the battery on this new iPhone4S is definitely not any better <PERIOD> "
negative,irrelevant,0.8717350010833729,"“ <ATSIGN> philipgrey <COLON>  dear  <ATSIGN> apple <COMMA>  why you gotta go change the way  <AMPERSAND> lt <SEMICOLON> input type="
negative,negative,0.762295903573054,"Been on hold with  <ATSIGN> apple customer service for 25 minutes <PERIOD>  Wow <COMMA>  lt's like they're  <NUMBERSIGN> timewarnercable <PERIOD> "
negative,neutral,0.6721930378777394,"anyone else stuck in duped calendar <FORWARDSLASH> mail <FORWARDSLASH> battery sucking  <ATSIGN> apple hell <QUESTIONMARK>   <NUMBERSIGN> iCloud and  <NUMBERSIGN> OSX Lion are a disappointment"
negative,negative,0.6776819322684702,"For being the inventor of the computer mouse — Why is it that  <ATSIGN> Apple has never made one that is not a complete piece of fucking shit <QUESTIONMARK>  <EXCLAMATIONMARK>  <EXCLAMATIONMARK>  <QUESTIONMARK> "
negative,negative,0.6242454862936823," <ATSIGN> Apple you're killing me <PERIOD>  Excited about iOS5 no longer <DASH>  tragic battery drain <COMMA>  genius bar wants to replace the battery <PERIOD>  Really <QUESTIONMARK> "
negative,negative,0.6000863281324705,"1st impressions  of  <NUMBERSIGN> iOS5 <DASH>  Disappointed w upgrade restore <PERIOD>  Lot of apps  <AMPERSAND>  folders missing  <ATSIGN> apple do  how much time went in2 orging it <QUESTIONMARK>   <NUMBERSIGN> fail"
negative,negative,0.48514211265565127," <ATSIGN> PrJusto Don't question the  <ATSIGN> Apple they will remember your dissent <EXCLAMATIONMARK> "
negative,neutral,0.43232082043699993," <ATSIGN> apple <COLON>  Multiple times siri is"
negative,neutral,0.7517710033661268,"RT  <ATSIGN> JimMcNiel <COLON>  if  <ATSIGN> apple does not resolve the  <NUMBERSIGN> Siri network issues they will need to rename a great product to Sorri  <DASH>  Who else is havin  <PERIOD>  <PERIOD>  <PERIOD> "
negative,irrelevant,0.47662384257868506,"dear  <ATSIGN> apple <COMMA>  why you gotta go change the way  <AMPERSAND> lt <SEMICOLON> input type="
negative,negative,0.498968577578448,"Ugh <PERIOD>  WTF is up with all the bottlenecks  <ATSIGN> paypal  <ATSIGN> apple <QUESTIONMARK> "
negative,neutral,0.3815172708101989," <PLUSSIGN> 1  RT  <ATSIGN> Doug_Newton <COLON>   <ATSIGN> apple PLEASE FIX  <NUMBERSIGN> Siri <EXCLAMATIONMARK>  <EXCLAMATIONMARK>  <EXCLAMATIONMARK>  <EXCLAMATIONMARK>  She can't connect to your network <EXCLAMATIONMARK>  <EXCLAMATIONMARK>  <EXCLAMATIONMARK>  <EXCLAMATIONMARK>  <EXCLAMATIONMARK>  <EXCLAMATIONMARK>  <EXCLAMATIONMARK> "
negative,negative,0.4849127177295366," <ATSIGN> apple PLEASE FIX  <NUMBERSIGN> Siri <EXCLAMATIONMARK>  <EXCLAMATIONMARK>  <EXCLAMATIONMARK>  <EXCLAMATIONMARK>  She can't connect to your network <EXCLAMATIONMARK>  <EXCLAMATIONMARK>  <EXCLAMATIONMARK>  <EXCLAMATIONMARK>  <EXCLAMATIONMARK>  <EXCLAMATIONMARK>  <EXCLAMATIONMARK> "
negative,negative,0.48758457064933713,"if  <ATSIGN> apple does not resolve the  <NUMBERSIGN> Siri network issues they will need to rename a great product to Sorri  <DASH>  Who else is having issues <QUESTIONMARK> "
negative,negative,0.5092688922415375,"any chance  <ATSIGN> apple will release good headphones that dont blast music outside the ears <QUESTIONMARK>   <NUMBERSIGN> iphone  <NUMBERSIGN> ipod its quite obnoxious"
negative,neutral,0.40341503992413885," <ATSIGN> Apple  <DASH>   <NUMBERSIGN> Siri is not working due to"
negative,negative,0.5423863643548248," <ATSIGN> trisha_ps  <ATSIGN> iCloud is Cloudy <PERIOD>   <ATSIGN> apple tech <COMMA>  not very techy <PERIOD> "
negative,negative,0.5331433602641756," <ATSIGN> electricsoup It has to connect to  <ATSIGN> Apple to process commands <COMMA>  which it is failing to do right now"
negative,neutral,0.50234701471927,"See  <ATSIGN> Apple <COMMA>  that what's happen when you release iPhone 4S with same crappy design as the old phone <EXCLAMATIONMARK> "
negative,negative,0.3907798558167694,"This <PERIOD>  RT  <ATSIGN> bonkoif Looks like  <ATSIGN> Apple did not appropriately project the resources needed for Siri <PERIOD>  Not very reliable"
negative,negative,0.3907798558167694,"Looks like  <ATSIGN> Apple did not appropriately project the resources needed for Siri <PERIOD>  Not very reliable"
negative,negative,0.6564070214296189,"Spoke to an  <ATSIGN> Apple rep on phone  <AMPERSAND>  could hear her tv blaring in the bg <PERIOD>   She said <COMMA> "
negative,negative,0.41334673675923406,"What's wrong with Siri today  <ATSIGN> apple"
negative,negative,0.48514211265565127," <ATSIGN> Apple Siri is down <EXCLAMATIONMARK> "
negative,negative,0.3907798558167694,"on hold for another half hour <PERIOD>  phone is ringing but no one is picking up <PERIOD>  <ATSIGN> apple you stink <PERIOD> "
negative,negative,0.46375769804844497,"Ok this  <ATSIGN> Apple software update for the  <NUMBERSIGN> iphone is taking waaaaay too long <EXCLAMATIONMARK> "
negative,neutral,0.7665163579556957," <ATSIGN> Apple would do better to inform customers properly about migrating to  <NUMBERSIGN> iCloud  <DASH>  many complaints lead to  <NUMBERSIGN> image damage http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> QL7zmPpO"
negative,negative,0.9261880802048122," <ATSIGN> apple does iOS 5 rape your battery life <QUESTIONMARK>  or am I just using my phone a lot since getting it"
negative,neutral,0.4663571188811574," <ATSIGN> jane73  <ATSIGN> Gazmaz hopefully it's a small bug  <ATSIGN> Apple must be fixing it <PERIOD>  RIGHT  APPLE  <CLOSECURLY>  <COLON> 0 <OPENPAREN> "
negative,negative,0.5058641909629054," <ATSIGN> samsung <COMMA>   <ATSIGN> apple <COMMA>  you do realise you're just really pissing off the customer base AS WELL AS looking petty <PERIOD> "
negative,negative,0.48388044889954723," <ATSIGN> Apple  <DASH>  why do I have to have apps I am updating in their original 'folder' location <QUESTIONMARK>  That was painful <PERIOD> "
negative,negative,0.6866932633786377," <ATSIGN> apple domain fail <PERIOD>  Open 2 hrs late for walk in ppl <PERIOD>  Store was empty and i only need a skin 4 my screen <PERIOD>  You represent customer service FAIL"
negative,negative,0.46712668704359595," <ATSIGN> BrianMincey  <ATSIGN> apple the chipsets tear through battery life <PERIOD>  Coworker has a htc thunderbolt that he gets about 3 hours of life <PERIOD> "
negative,negative,0.3907798558167694,"I wish the Apple updater would stop trying to ram iTunes down my throat <PERIOD>  I don't own a pissing iPhone  <ATSIGN> apple"
negative,negative,0.8944955634939553,"Is it me or does my  <NUMBERSIGN> iPhone run slower since the  <NUMBERSIGN> iOS 5 update <QUESTIONMARK>   <ATSIGN> apple  <ATSIGN> Verizon"
negative,negative,0.3907798558167694,"Just searching with my voice on my 2 year old nexus one  <ATSIGN> apple <PERIOD> "
negative,neutral,0.46867731031852977," <ATSIGN> apple <COMMA>  your update server has been timing out for a week <PERIOD>  i had to force a restore w <FORWARDSLASH> the new  <NUMBERSIGN> iOS5 software <PERIOD>  lost all my stuff <PERIOD>  thanks <EXCLAMATIONMARK> "
negative,positive,0.44974009060874315,"Thanks to a 90 minute wait on hold <COMMA>  half an hour actually talking to someone <COMMA>  the  <ATSIGN> Apple tech decides to send me an email to fix my phone"
negative,negative,0.3907798558167694,"I am very upset about and inconvenienced by this iphone update failed backup <PERIOD>   <ATSIGN> iphone  <ATSIGN> apple"
negative,negative,0.4544871437877415,"but seriously  <ATSIGN> apple finance me a damn phone you greedy bastards <EXCLAMATIONMARK>  OR Santa <PERIOD>  <PERIOD>  <PERIOD> get your jolly ass in gear and get us a 4S  <DASH>  white plz"
negative,negative,0.4544871437877415,"My schedule is 2 busy 2 spend UNquality time with  <ATSIGN> ATT  <ATSIGN> Apple 2 recover Iphone again <DASH> The mo' mobile I get the mo' immobile I is <PERIOD>  Sync Not <EXCLAMATIONMARK> "
negative,neutral,0.5625210261100726,"Pondering the iOS update <PERIOD>  <PERIOD>  <PERIOD>  From the sounds of  <ATSIGN> MikeFerri's difficulties <COMMA>  I may just hold off  <COLON>  <FORWARDSLASH>   <ATSIGN> Apple <COMMA>  FIX IT <EXCLAMATIONMARK> "
negative,neutral,0.43232082043699993," <ATSIGN> twalve  <ATSIGN> apple you know the issues they have with DST and alarms  <COLON> p"
negative,neutral,0.5232750732115529,"Why book  <ATSIGN> Apple Genius Bar if after 2 <PERIOD> 5 hours you still can't be served <PERIOD>  Disappointing Apple Store Sydney <PERIOD>   <NUMBERSIGN> thanksfornothing"
negative,negative,0.6140546132404501,"Apparently  <ATSIGN> Apple genius training doesn't extend to clocks  <AMPERSAND>  service <PERIOD>  They're half an hour late for my appointment and couldn't let me know <QUESTIONMARK> "
negative,negative,0.607353362270472,"screw you  <ATSIGN> apple iOS 5 <PERIOD>  I can't download this crap <COMMA>  and I'm tired of trying <PERIOD>  Get this problem figured out about my connection timing out"
negative,negative,0.43672525336213824,"Wow <PERIOD>  iCloud's mail is down <PERIOD>  1st the iOS 5 upgrade issues and now this <PERIOD>  I really hope this isn't  <ATSIGN> apple without Steve Jobs <PERIOD> "
negative,neutral,0.5383750884778095," <ATSIGN> apple  why don't you guys test your upgrades before you put them out <PERIOD>  15 1 <FORWARDSLASH> 2 hrs u guys wasted of my time yesterday <PERIOD>  Thanks <PERIOD> "
negative,neutral,0.3832465977672483,"what is going on with all my  <ATSIGN> Apple products <QUESTIONMARK>  <EXCLAMATIONMARK>  First my  <NUMBERSIGN> iPad freezes  <OPENPAREN> still is frozen <CLOSEPAREN>  and then my  <NUMBERSIGN> iPhone won't turn on <EXCLAMATIONMARK>  <EXCLAMATIONMARK>  <EXCLAMATIONMARK>   <NUMBERSIGN> techieTroubles"
negative,irrelevant,0.6921047868057734," <NUMBERSIGN> iPad in perpetual restore loop after trying to upgrade to  <NUMBERSIGN> iOS5  <COLON>  <OPENPAREN> "
negative,negative,0.381511438731235,"2nd  <ATSIGN> apple genius apptment running late 2nd day in row for 2nd dodgy iPod  <PERIOD>  You make mega  <DOLLAR>  <DOLLAR>  <DOLLAR>  hire some staff <PERIOD> "
negative,negative,0.4412698530153215,"It took  <ATSIGN> apple about 7 years just to figure out how to properly syncronize an iPhone <PERIOD>   WOW <EXCLAMATIONMARK>    <NUMBERSIGN> ios5"
negative,negative,0.3907798558167694," <ATSIGN> apple So I went to the 5th Ave store and was told I could wait about 4 hours to get a 4S <PERIOD>  Needless to say I'm back at the hotel relaxing <PERIOD> "
negative,negative,0.8815809658576903,"Terrible customer service at Los Gatos  <ATSIGN> Apple <EXCLAMATIONMARK>  Why do I have to pay  <DOLLAR> 199 for a bad home button on my iPhone <QUESTIONMARK>  <EXCLAMATIONMARK>  <QUESTIONMARK> "
negative,negative,0.4018345107514741," <ATSIGN> Apple thank you for sucking so much <PERIOD>  I cannot believe you would sell something online that isn't made"
negative,negative,0.8894477492977655,"Having major battery drain issue since updating iPhone 4 to iOS 5 <PERIOD>   Anyone else <QUESTIONMARK>   <ATSIGN> AppStore  <ATSIGN> iPhone  <ATSIGN> apple"
negative,negative,0.7550833042375622,"Dear  <ATSIGN> apple please send me my Mac Book back surely the repair is done by now <PERIOD>  <PERIOD>  <PERIOD>  Thanks <EXCLAMATIONMARK> "
negative,negative,0.6428306209039474," <ATSIGN> Apple <COMMA>   <NUMBERSIGN> iOS5 on iPhone2 causes Camera apperature dilation problems  <AMPERSAND>  freeze <PERIOD> "
negative,negative,0.5638945443913829," <ATSIGN> Apple <COMMA>   <NUMBERSIGN> iOS5  <NUMBERSIGN> geolocation Suburbs with 2 words drops Map Pins in other States <EXCLAMATIONMARK>  Please fix <PERIOD> "
negative,neutral,0.7978555816463555,"Iphone 4s siri doesn't work for shit  <ATSIGN> apple"
negative,negative,0.5887001907889771,"Clarence Thomas must have designed the new OSX lion <COMMA>  tossing decades of workflow standards <COMMA>   <ATSIGN> apple bring back “save as” <EXCLAMATIONMARK>   <NUMBERSIGN> autoSaveSucks"
negative,negative,0.3907798558167694,"i officially HATE  <ATSIGN> apple <PERIOD>  <PERIOD>  <PERIOD>  fix your damn itunes <PERIOD> "
negative,negative,0.5908235192924092," <ATSIGN> semilshah yeah except that when you ask for a receipt <COMMA>  it takes them 30 minutes to figure out where it printed out <PERIOD>  Fix that <COMMA>   <ATSIGN> Apple <EXCLAMATIONMARK> "
negative,neutral,0.6566550823807691,"RT  <ATSIGN> JDougyJ <COLON>  hey  <ATSIGN> apple do you wanna fix my fucking playlist order <COMMA>  you piece of shit"
negative,positive,0.5373089189233955,"Bummer <EXCLAMATIONMARK>   My  <ATSIGN> Yahoo <EXCLAMATIONMARK>  iPad fantasy football app keeps crashing <SEMICOLON>  not sure if it's the app or the new  <ATSIGN> apple iOS 5 <PERIOD>  Only two apps running <PERIOD> "
negative,negative,0.3973393894509725," <ATSIGN> Apple can suck my dick gotta restore my ipad  <NUMBERSIGN> annoyed"
negative,negative,0.5887001907889771," <ATSIGN> nansen Man <COMMA>  that sux <EXCLAMATIONMARK>   <ATSIGN> apple io5 upgrade a total  <NUMBERSIGN> fail for you <EXCLAMATIONMARK> "
negative,negative,0.7555036534624604,"Dear  <ATSIGN> Apple Contacts <COMMA>  you are terrible <PERIOD>  I just cleaned duplicates for 3 hours and they magically reappeared <PERIOD>  Fix it <PERIOD> "
negative,neutral,0.7766170491340728,"Is it too much to ask which app is incompatible <COMMA>   <ATSIGN> apple <QUESTIONMARK>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> yKqip7nk"
negative,negative,0.3907798558167694,"Pissed with whoever designs keyboards with  <ATSIGN> apple for not having a home and end key <PERIOD>   working on the CLI i use those keys often"
negative,negative,0.48514211265565127," <ATSIGN> NoVaTyler  <ATSIGN> apple Most of mine are gone too <EXCLAMATIONMARK>  Not recovered after I saved them b4 I upgraded my iPhone <EXCLAMATIONMARK>  Soooo pissed <EXCLAMATIONMARK> "
negative,negative,0.5905609195671618,"hey  <ATSIGN> apple do you wanna fix my fucking playlist order <COMMA>  you piece of shit"
negative,negative,0.3730226223726289,"Siri is having a hard time remembering who my sister is <PERIOD>  contact card needs space for family info <PERIOD>   <NUMBERSIGN> iPhone4S  <ATSIGN> apple"
negative,negative,0.4800654905739852," <NUMBERSIGN> ios5 getting sloppy  <ATSIGN> apple <PERIOD>  U need to check your QA team <PERIOD>  Too many issues with apps <COMMA>  data and syncing"
negative,neutral,0.6584810680832217,"RT  <ATSIGN> nansen <COLON>  so this SMS full message is known  <ATSIGN> apple issue with new iOS5 update <PERIOD>  trying restore <PERIOD>  When all else  <NUMBERSIGN> fail  <DASH>  restore <PERIOD> "
negative,negative,0.6708428432868319,"So glad that I paid  <DOLLAR> 69 for this  <ATSIGN> apple care protection plan <PERIOD>   Been on hold for over 20 minutes now <PERIOD>   Great customer service <PERIOD>   <NUMBERSIGN> NOT"
negative,negative,0.3730226223726289,"not happy with  <ATSIGN> apple right now <PERIOD>  the upgrade to my itouch4 took out my itouch and laptop <PERIOD>   <NUMBERSIGN> help"
negative,negative,0.6618512348564921,"All I can say about  <ATSIGN> Apple right now is  <NUMBERSIGN> GoodRiddance — See <QUESTIONMARK>  Cancer isn't ALL BAD <EXCLAMATIONMARK> "
negative,negative,0.3907798558167694," <ATSIGN> twitter can you look at problem on iPad where it won't open  <ATSIGN>  messages <PERIOD>  It just crashes the app <PERIOD>  You too  <ATSIGN> apple maybe your fault <PERIOD> "
negative,neutral,0.5157851531885008," <ATSIGN> apple What's the point of iCloud wireless updates when ios5 now forces me to use the computer to charge my ipod touch now <QUESTIONMARK>   <NUMBERSIGN> worstupdateever"
negative,negative,0.6140762495355878,"I hate you  <ATSIGN> apple for not sending Toledo <COMMA> oh  <ATSIGN> bestbuy any  <ATSIGN> iPhone for  <ATSIGN> verizon even after I pre ordered <EXCLAMATIONMARK>  <EXCLAMATIONMARK>  <EXCLAMATIONMARK> "
negative,positive,0.5022484155962698," <ATSIGN> pmphillips  <ATSIGN> apple If my non <DASH> Apple equipment broke this often <COMMA>  I guess I'd need an Asus genius bar <PERIOD>  But it doesn't <COMMA>  so I don't  <COLON>  <DASH>  <CLOSEPAREN> "
negative,neutral,0.44771031981740467,"Why is the new  <ATSIGN> apple iPhone OS duplicating all my iCal events <QUESTIONMARK>  There's 2 of everything <PERIOD>  How do I fix it <QUESTIONMARK>   <OPENPAREN> tried turning iCloud off <CLOSEPAREN> "
negative,positive,0.5780911877530268,"Dear  <ATSIGN> Apple <COMMA>  how convenient <FORWARDSLASH> handy <FORWARDSLASH> thoughtful <FORWARDSLASH> smart that after iPhone  <NUMBERSIGN> ios5 update you're apps won't work anymore <EXCLAMATIONMARK>   <OPENPAREN> none <EXCLAMATIONMARK>  <EXCLAMATIONMARK>  <EXCLAMATIONMARK>  <CLOSEPAREN>   <COLON>  <OPENPAREN>   <NUMBERSIGN> gr <PERCENTSIGN> mbl <CARAT>  <PERIOD>  <PERCENTSIGN>  <CLOSEPAREN> "
negative,neutral,0.7139425235915813,"Hey  <ATSIGN> Apple <PERIOD>  <PERIOD>  <PERIOD> I know Steve Jobs died  <AMPERSAND>  all but my Twitter for iPad app keeps crashing <PERIOD>  <PERIOD>  <PERIOD> Fix it <PERIOD>  <PERIOD>  <PERIOD> NOW <PERIOD>  <PERIOD> please <PERIOD>  <PERIOD> lol  <DASH> F <PERIOD> Light"
negative,negative,0.4639492435616764," <ATSIGN> apple not happy with Apple today <PERIOD>  I did the suggested software update and now nothing works <EXCLAMATIONMARK>  <EXCLAMATIONMARK>  <EXCLAMATIONMARK> "
negative,negative,0.4412698530153215,"Smashed yet another  <NUMBERSIGN> iPhone screen <PERIOD>  When are  <ATSIGN> apple gonna make the phone more durable <EXCLAMATIONMARK>  <EXCLAMATIONMARK>  <EXCLAMATIONMARK>  Tired of fixing it myself <EXCLAMATIONMARK>  <EXCLAMATIONMARK>  <EXCLAMATIONMARK> "
negative,negative,0.4412698530153215,"I sure as hell better be able to restore my calendar events <PERIOD>  Terrible bug apple <EXCLAMATIONMARK>   <ATSIGN> apple  <NUMBERSIGN> icloud  <NUMBERSIGN> anothericloudfail"
negative,negative,0.3907798558167694,"I really hate that  <ATSIGN> apple won't let you hide the Newsstand app or move it into a folder <PERIOD>  It serves no purpose for me <PERIOD> "
negative,negative,0.48514211265565127,"Life was much easier when  <ATSIGN> apple and  <ATSIGN> BlackBerry were just fruits <EXCLAMATIONMARK> "
negative,positive,0.4996640710084463," <ATSIGN> apple No location reminders on ipad2 <EXCLAMATIONMARK>  That was the point of updating to iOS 5"
negative,negative,0.5683202813809763,"Comparing  <ATSIGN> Office  <NUMBERSIGN> live with  <ATSIGN> google  <NUMBERSIGN> apps and  <ATSIGN> apple  <NUMBERSIGN> iCloud  <COMMA>  I do not see  <NUMBERSIGN> iCloud leading the crowd <PERIOD>  Do you agree  <QUESTIONMARK> "
negative,neutral,0.6981222754498926,"RT  <ATSIGN> MikeFerri <COLON>  If  <ATSIGN> apple doesn't fix iOS5 this week <COMMA>  I'm buying a droid  <NUMBERSIGN> emptythreats"
negative,negative,0.5282960987932236,"Turns out my computer isn't as fixed as it is meant to be <PERIOD>  Fuck you  <ATSIGN> Apple <COMMA>  I'm going back to your Genius Bar to complain <PERIOD>   <NUMBERSIGN> annoyed"
negative,negative,0.5090103278700665,"If  <ATSIGN> apple doesn't fix iOS5 this week <COMMA>  I'm buying a droid  <NUMBERSIGN> emptythreats"
negative,negative,0.3730226223726289," <ATSIGN> apple pls launch  <NUMBERSIGN> Siri on iphone4  <PERIOD>  <PERIOD>  Disappointed after spending hours for upgrading to iOS5 <PERIOD>  <PERIOD> "
negative,negative,0.41334673675923406," <ATSIGN> apple you can suck it you and your fucking iPhones better be glad it's all I like cause the service Is fucking terrible"
negative,negative,0.5058641909629054,"This is the first time I've been unhappy with any  <ATSIGN> apple product <PERIOD>  <PERIOD>  <PERIOD>  Disappointed <COMMA>  and the Internet seems as confused as I am right now <PERIOD> "
negative,negative,0.4523064027451751,"After a week or so with  <ATSIGN> Apple's  <NUMBERSIGN> iOS5 I'm considering going back to  <NUMBERSIGN> jailbroken 4 <PERIOD> 2  <DASH>  same features as 5 <COMMA>  plus more <PERIOD>  Not as stable <COMMA>  though <PERIOD> "
negative,negative,0.4783360337874804,"Had issues with  <NUMBERSIGN> Siri reaching network today <PERIOD>  Too many uses or my signal <QUESTIONMARK>   <ATSIGN> apple"
negative,negative,0.5234097774341481,"The new iOS5 completely failed at upgrading the phone <PERIOD>  Now I'm stuck in this restore loop <PERIOD>  Thanks  <ATSIGN> apple for wasting my day <PERIOD>  Can i undo <QUESTIONMARK> "
negative,negative,0.5092688922415375,"Is it me or does  <NUMBERSIGN> iPhone4s run a little warm sometimes <QUESTIONMARK>   <ATSIGN> apple"
